name,url,standard
The Smithy Surgery,https://www.smithysurgery-cheshire.nhs.uk,WCAG2AAA
Rainworth Health Centre,http://www.rainworthsurgery.co.uk,WCAG2AAA
Awburn House Medical Practice,http://www.awburnhouse.co.uk/,WCAG2AAA
Hattersley Group Practice,http://www.hattersleygrouppractice.co.uk,WCAG2AAA
Marple Bridge Surgery,http://www.marplebridgesurgery.nhs.uk,WCAG2AAA
Marple Cottage Surgery,http://www.marplecottage.co.uk,WCAG2AAA
Marple Medical Practice,"http://www.marplemedicalpractice.nhs.uk/home-page,24158.htm",WCAG2AAA
Dr Robert Mathewson,http://www.hlmc.co.uk,WCAG2AAA
Millbrook Medical Practice,http://www.gtdhealthcare.co.uk/practice/millbrook-medical-practice,WCAG2AAA
Chadsfield Medical Practice,http://www.chadsfieldmedicalpractice.co.uk,WCAG2AAA
Dr Raina Patel,http://www.guywoodpractice.co.uk/,WCAG2AAA
Thornley House Medical Centre,http://www.htmc.co.uk/,WCAG2AAA
Pennine Medical Centre - Greenfield,http://www.penninemedicalcentre.nhs.uk/,WCAG2AAA
St.Andrew's House Surgery,http://www.standrewshousemedicalcentre.co.uk/,WCAG2AAA
Donneybrook Medical Centre,http://www.donneybrookmedicalcentre.nhs.uk/,WCAG2AAA
The Brooke Surgery,http://www.brookesurgery.co.uk,WCAG2AAA
Woodley Village Surgery,https://www.woodleyvillagesurgery.co.uk,WCAG2AAA
Alvanley Family Practice,http://www.alvanleyfamilypractice.co.uk,WCAG2AAA
BL Medical Practice,http://www.bentslanemedicalpractice.co.uk,WCAG2AAA
Archwood Medical Practice,http://www.archwoodmp.co.uk,WCAG2AAA
Saddleworth Medical Practice,http://www.saddleworthmedicalpractice.com,WCAG2AAA
Pike Medical Practice,https://www.ssphealth.com/our-practices/the-pike-practice,WCAG2AAA
Haughton Vale Surgery,http://www.htmc.co.uk/pages/pv.asp?p=htmc26,WCAG2AAA
Dukinfield Medical Practice,http://dukinfieldmedicalpractice.co.uk,WCAG2AAA
Gordon Street Medical Centre,http://www.gordonstreet.co.uk/,WCAG2AAA
Stamford House,http://www.stamfordhousemedicalcentre.co.uk,WCAG2AAA
Town Hall Surgery,http://www.townhallsurgery.co.uk/,WCAG2AAA
King Street Medical Centre,http://www.kingstreetmedicalcentre.co.uk/,WCAG2AAA
Albion Medical Practice,http://www.albionmedicalpractice.co.uk,WCAG2AAA
Glebe House,http://www.tamevalleymedcentre.co.uk,WCAG2AAA
Denton Medical Practice,http://www.dentonmedical.co.uk,WCAG2AAA
Ashton Gp Service,http://www.gtdhealthcare.co.uk/practice/ashton-gp-led-health-centre,WCAG2AAA
Dr. J Wright & Partners,http://www.saddleworthmedicalpractice.com/,WCAG2AAA
Guide Bridge Medical Practice,http://www.gtdhealthcare.co.uk/practice/4/guide-bridge-medical-practice.aspx,WCAG2AAA
The Highlands Surgery,http://www.htpractice.co.uk,WCAG2AAA
Lees Medical Practice,http://www.leesmedicalpractice.nhs.uk/,WCAG2AAA
Hill Top Surgery,http://www.hilltopsurgery.org.uk,WCAG2AAA
Springfield House,http://www.springfieldhousemedicalcentre.nhs.uk,WCAG2AAA
Alexandra Group Medical Practice,http://www.alexandrapractice.org.uk/,WCAG2AAA
Sunvalley Medical Practice,http://www.sunvalleymedical.nhs.uk/,WCAG2AAA
Jarvis Med Prac-Gpcc,http://www.jarvismedicalpractice.nhs.uk,WCAG2AAA
Greenbank Medical Practice,http://www.greenbankmedicalpractice.co.uk/,WCAG2AAA
Oldham Medical Services,http://www.oldhammedicalservices.co.uk,WCAG2AAA
Dr Kiren Kaur,http://www.doctorsatmoorside.co.uk,WCAG2AAA
Plains View Surgery,http://www.plainsviewsurgery.co.uk,WCAG2AAA
The Village Medical Practice,http://villagemedicalpractice.org.uk/,WCAG2AAA
Unity Surgery,http://www.unitysurgery.co.uk/,WCAG2AAA
Milnrow Village Practice,http://www.milnrowvillagepractice.nhs.uk,WCAG2AAA
Stonefield Street Surgery,http://www.stonefieldstreetsurgery.co.uk/,WCAG2AAA
Apple Tree Medical Practice,https://www.ivymedicalgroup.co.uk/,WCAG2AAA
Littleborough Group Practice ,http://www.littleboroughgrouppractice.nhs.uk/,WCAG2AAA
Dr Devadeep Gupta,http://www.penninesurgery.co.uk,WCAG2AAA
East Bridgford Medical Centre,http://www.eastbridgfordmedicalcentre.co.uk,WCAG2AAA
Lancaster Medical Practice (Galgate site),http://www.lancastermedicalpractice.co.uk/,WCAG2AAA
Lancaster Medical Practice (Lancaster University site),http://www.lancastermedicalpractice.co.uk,WCAG2AAA
Lancaster Medical Practice (Rosebank site),http://www.lancastermedicalpractice.co.uk,WCAG2AAA
Lancaster Medical Practice (Dalton Square site),http://www.lancastermedicalpractice.co.uk,WCAG2AAA
Healthub,http://www.healthub.org.uk,WCAG2AAA
Queen Square Medical Practice,http://www.queensquare.org,WCAG2AAA
Lancaster Medical Practice (King Street site),https://www.lancastermedicalpractice.co.uk,WCAG2AAA
Lancaster Medical Practice (Owen Road site),https://www.lancastermedicalpractice.co.uk,WCAG2AAA
Halton Surgery,http://www.ashtrees.co.uk,WCAG2AAA
Garstang Medical Practice,http://www.garstangmedicalpractice.nhs.uk/,WCAG2AAA
Lancaster Medical Practice (Scale Hall site),http://www.lancastermedicalpractice.co.uk/,WCAG2AAA
Slaidburn Health Centre,http://www.slaidburnhealthcentre.nhs.uk,WCAG2AAA
Brookfield Surgery,http://www.brookfieldsurgery.co.uk,WCAG2AAA
Ash Trees Surgery,http://www.ashtreessurgery.co.uk/,WCAG2AAA
Bentham Medical Practice,http://www.benthamsurgery.org.uk,WCAG2AAA
Great Eccleston Health Centre,http://www.greateccleston.nhs.uk,WCAG2AAA
The Over-Wyre Medical Centre,http://www.overwyremc.co.uk,WCAG2AAA
North Preston Medical Practice @ Broadway Surgery,http://www.broadwaysurgery.nhs.uk,WCAG2AAA
Pendleside Medical Practice,http://www.pendleside.nhs.uk,WCAG2AAA
The Castle Medical Group,https://www.castlemedical.co.uk,WCAG2AAA
Hambleton Health Centre,http://www.overwyremc.co.uk,WCAG2AAA
North Preston Medical Practice @ Ingol Health Centre,http://www.ingolhealthcentre.nhs.uk,WCAG2AAA
Silverdale Surgery,http://www.ashtreessurgery.co.uk/,WCAG2AAA
Lytham Road Surgery,http://www.lythamroadsurgery.co.uk/,WCAG2AAA
The Mount View Practice,http://www.mountviewpractice.nhs.uk,WCAG2AAA
Ingleton Surgery,http://www.benthamsurgery.org.uk,WCAG2AAA
Issa Medical Centre - Patel,http://www.issamedicalcentre.com,WCAG2AAA
Dr R K Yerra,http://www.drjhasurgery.co.uk,WCAG2AAA
Briarwood Medical Centre,http://www.briarwoodmedicalcentre.co.uk,WCAG2AAA
Lunesdale Surgery,https://www.lunesdalesurgery.co.uk,WCAG2AAA
The Geoffrey Street Surgery,http://www.nhs.uk/services/gp/overview/defaultview.aspx?id=42629,WCAG2AAA
Fleetwood Surgery,http://www.fleetwoodsurgery.nhs.uk/,WCAG2AAA
Avenham Surgery,http://www.avenhamsurgery.nhs.uk,WCAG2AAA
Whalley Medical Centre,http://www.whalleysurgery.nhs.uk/,WCAG2AAA
The Thornton Practice,http://www.thedoctors.co.uk,WCAG2AAA
Lockwood GP Surgery,http://www.lockwoodavenuesurgery.co.uk,WCAG2AAA
Fishergate Hill Surgery,http://www.fishergatehill.org.uk,WCAG2AAA
Ash Tree House Surgery,http://www.ashtreehousesurgery.nhs.uk/,WCAG2AAA
Brownhill Surgery,http://www.brownhillsurgery.nhs.uk,WCAG2AAA
St.Mary's Health Centre,http://www.stmaryshealthcentre.co.uk/,WCAG2AAA
The Crescent Surgery,http://www.the-crescent-surgery.co.uk,WCAG2AAA
Cleveleys Group Practice,http://www.cleveleysgrouppractice.co.uk,WCAG2AAA
Peninsula Medical Practice Grange Over Sands Health Centre,http://www.peninsulamedicalpractice.co.uk/,WCAG2AAA
Blakewater Healthcare,http://www.roeleesurgery.co.uk,WCAG2AAA
Townhead Surgery,"http://www.townheadsurgery.nhs.uk/welcome,39138.htm",WCAG2AAA
Nutwood Medical Practice,http://www.nutwoodmedicalpractice.nhs.uk,WCAG2AAA
Kingsfold Medical Centre,https://www.kingsfoldmedicalcentre.co.uk,WCAG2AAA
Stoneleigh Surgery,http://www.stoneleighsurgery.nhs.uk,WCAG2AAA
Glenroyd Medical Centre,http://www.glenroydmedical.co.uk,WCAG2AAA
North Shore Surgery,http://www.northshoresurgery.org.uk,WCAG2AAA
Great Harwood Medical Group,http://www.ghmg.org.uk/,WCAG2AAA
The Ryan Medical Centre,http://www.ryanmedicalcentre.co.uk,WCAG2AAA
x-Cherry Tree Surgery is Now Closed,http://www.limefieldsurgery.co.uk,WCAG2AAA
Limefield Surgery,http://www.limefieldsurgery.co.uk,WCAG2AAA
Shifa Surgery,http://www.shifasurgery.co.uk,WCAG2AAA
Newton Drive Health Centre,http://www.newtondrivehealthcentre.co.uk/,WCAG2AAA
Lostock Hall Medical Centre,http://www.lostockhallmedicalcentre.co.uk,WCAG2AAA
Umar Medical Centre,http://www.umarmedicalcentre.nhs.uk/,WCAG2AAA
The Montague Practice,http://www.themontaguepractice.nhs.uk/,WCAG2AAA
Medicare Unit Surgery,http://www.medicareunit.co.uk,WCAG2AAA
Fernbank Surgery ,http://www.fernbanksurgery.co.uk/,WCAG2AAA
Holland House surgery,http://www.hollandhousesurgery.co.uk/,WCAG2AAA
Larkhill Surgery,http://www.ewoodgp.com,WCAG2AAA
Redlam Surgery,http://www.redlamsurgery.co.uk,WCAG2AAA
Layton Medical Centre,http://www.laytonmedicalcentre.co.uk,WCAG2AAA
Witton Medical Centre,http://www.wittonmedicalcentre.nhs.uk,WCAG2AAA
Longton Health Centre,http://www.longtonhealthcentre.co.uk/,WCAG2AAA
The Cabin Surgery,"https://thecabinsurgery.secure-gpsite.nhs.uk/welcome,49210.htm",WCAG2AAA
Dr Augustine and Partners,http://www.harrismc.co.uk,WCAG2AAA
Hellifield Surgery,http://www.townheadsurgery.nhs.uk/,WCAG2AAA
The Beeches Medical Centre,http://www.thebeechesmedicalcentrewidnes.nhs.uk,WCAG2AAA
Dr N Nagpal's Practice,http://www.hopwoodgp.com,WCAG2AAA
Lambeth Street Surgery,http://www.cornerstonepractice.com/,WCAG2AAA
Stepping Stone Practice,http://www.audleyhealthcentrelancs.nhs.uk,WCAG2AAA
Cartmel Surgery,http://www.cartmelsurgery.co.uk,WCAG2AAA
The Clayton Medical Ctr.,http://www.claytonmedicalcentre.co.uk/,WCAG2AAA
Pringle Street Surgery,https://www.pringlestreetsurgery.co.uk,WCAG2AAA
St Georges Surgery,http://www.stgeorgessurgery.co.uk/,WCAG2AAA
Bentham Road Health Centre,http://www.cornerstonepractice.com,WCAG2AAA
Prichard Street Branch Surgery,http://www.oswaldmedicalcentre.co.uk/,WCAG2AAA
St Paul's Medical Centre,http://www.stpaulspcc.co.uk,WCAG2AAA
Clayton Brook Surgery,http://www.claytonbrooksurgery.com,WCAG2AAA
Elizabeth Street Surgery,http://www.elizabethstreetsurgery.nhs.uk,WCAG2AAA
Marton Medical Practice,http://www.martonmedicalpractice.co.uk,WCAG2AAA
Preston Road Surgery,http://www.prestonroadsurgery.co.uk,WCAG2AAA
The Cornerstone Practice,http://www.cornerstonepractice.com,WCAG2AAA
South King Street Medical Centre,http://www.southkingstreetmedicalcentre.com,WCAG2AAA
Fairmore Medical Practice - Padiham Branch,https://www.pwehealthcare.co.uk,WCAG2AAA
Roman Road Health Centre,http://www.romanroadhealthcentre.co.uk,WCAG2AAA
Bloomfield Medical Centre,http://www.bloomfieldmedical.co.uk,WCAG2AAA
Dr Gladstone Bello,http://www.drbellosurgery.nhs.uk/,WCAG2AAA
Dr Paramundayil Joseph,http://www.dillhallsurgery.nhs.uk/,WCAG2AAA
Waterloo Medical Centre,http://www.waterloomedical.co.uk/,WCAG2AAA
Abbey Dale Medical Centre,http://www.abbey-dale.co.uk,WCAG2AAA
Station Surgery,http://www.stationsurgeryleyland.co.uk/,WCAG2AAA
Hyndburn Medical Practice,http://www.oswaldmedicalcentre.co.uk/,WCAG2AAA
Accrington Victoria PWE Healthcare,https://www.pwehealthcare.co.uk/,WCAG2AAA
Central Park Surgery,http://www.drkakad-bhattandtanna.co.uk/,WCAG2AAA
Rhyddings Surgery,http://www.cornerstonepractice.com/,WCAG2AAA
Blackburn Road Medical Practice,http://www.brmpaccrington.co.uk,WCAG2AAA
Oswald Medical Centre,http://www.oswaldmedicalcentre.co.uk/,WCAG2AAA
Leyland Surgery,http://www.leylandsurgery.co.uk,WCAG2AAA
Fernbank Surgery,http://www.fernbanksurgery.co.uk/,WCAG2AAA
Holland House Surgery,http://www.hollandhousesurgery.co.uk,WCAG2AAA
Worden Medical Centre,http://www.wordenmc.net,WCAG2AAA
Peel House Medical Practice,http://www.peelhouse.gpsurgery.net/webdesk/netblast/pages/ondex.html,WCAG2AAA
Moss Side Medical Centre,http://www.mosssidemedicalcentre.co.uk,WCAG2AAA
Kiddrow Medical Practice ,https://www.kiddrowmedicalpractice.co.uk,WCAG2AAA
Barnoldswick Medical Centre,http://www.barnoldswickmedicalcentre.co.uk,WCAG2AAA
Whittle Surgery,http://www.whittlesurgery.co.uk/index.aspx,WCAG2AAA
Barrowford Surgery Limited,http://www.barrowfordsurgery.co.uk/,WCAG2AAA
Highfield Surgery,http://www.lodgesurgery.co.uk,WCAG2AAA
Drs Robinson And Siddiqui,http://www.withnellgp.co.uk,WCAG2AAA
Barrowford Health Centre,http://www.reedyfordgp.com/,WCAG2AAA
New GP from January 2018 - Dr Zaki Patel,http://hollinsgrovesurgery.webs.com/,WCAG2AAA
Pendle View Medical Centre,http://www.pendleviewmedicalcentre.co.uk/,WCAG2AAA
Dr Norcross & Partners,http://www.ansdellmedicalcentre.co.uk/,WCAG2AAA
Dr Qazi Jehangir,https://www.drjehangirssurgery.co.uk,WCAG2AAA
Dr M Umar & Dr H Sadique,http://www.nelsonmedicalpracticelancs.nhs.uk/,WCAG2AAA
Reedyford Hlth Care Group,https://www.reedyfordgp.com,WCAG2AAA
The Old Links Surgery,http://www.oldlinkssurgery.com/,WCAG2AAA
Dr Anjum Seema Iqbal,http://www.ightenhillmedicalcentre.co.uk,WCAG2AAA
Buckshaw Village Health Centre,http://www.buckshawvillagesurgery.co.uk,WCAG2AAA
Fairmore Medical Practice - Nelson Branch,http://www.pwehealthcare.co.uk,WCAG2AAA
Darwen Healthlink,http://www.nhs.uk,WCAG2AAA
Darwen Health Care (Dr Dalton & Partners),http://darwenhealthcare.co.uk/,WCAG2AAA
Dr A Alam & Partner,http://www.umarmedicalcentre.nhs.uk/,WCAG2AAA
Dr R A Wallworth & Partners,http://www.peelhouse.gpsurgery.net/webdesk/netblast/pages/ondex.html,WCAG2AAA
The Euxton Medical Centre,http://www.euxtonmedicalcentre.nhs.uk/,WCAG2AAA
Colne Road Surgery,http://www.ssphealth.com,WCAG2AAA
Spring-Fenisco Healthlink,http://www.springfeniscohealthlink.co.uk/,WCAG2AAA
Tarleton Group Practice,http://www.tarletongrouppractice.nhs.uk,WCAG2AAA
The Pendle Medical Partnership,http://www.pendlemedical.co.uk,WCAG2AAA
St Nicholas Group Practice,http://www.stnicgroup.co.uk,WCAG2AAA
Riverside Family Practice,http://www.riversidefamilypractice.org.uk,WCAG2AAA
Briercliffe Surgery,http://www.briercliffemedicalcentre.co.uk,WCAG2AAA
Croston Medical Centre,http://www.crostonmedicalcentre.nhs.uk,WCAG2AAA
The Horsfield Practice,http://www.colnecornersurgery.co.uk/,WCAG2AAA
Oxford Road Medical Centre,http://www.oxfordroadmedicalcentre.co.uk,WCAG2AAA
The Richmond Hill Practice,http://www.therichmondhillpractice.co.uk,WCAG2AAA
Eaves Lane Surgery,http://www.eaveslanesurgery.co.uk/,WCAG2AAA
Colne Family Doctors,http://colnefamilydoctors.com,WCAG2AAA
Burnley Wood Medical Centre,http://www.burnleywoodmedicalcentre.co.uk,WCAG2AAA
Haverthwaite Surgery,http://www.haverthwaitesurgery.co.uk/,WCAG2AAA
Dr Johnston and Partners,http://www.drjohnstonandpartners.co.uk,WCAG2AAA
The James Cochrane Practice,http://www.jamescochranepractice.co.uk,WCAG2AAA
The Surgery Chorley,http://www.thesurgerychorley.co.uk/,WCAG2AAA
Dr R Baghdjian Surgery,http://www.chorleygp.co.uk,WCAG2AAA
The Chorley Surgery ,http://www.thechorleysurgery.com/,WCAG2AAA
Gargrave Surgery,http://www.fishermedicalcentre.nhs.uk,WCAG2AAA
Library House Surgery,http://www.libraryhousesurgery.com/,WCAG2AAA
Regent House Surgery,http://www.regenthousesurgery.co.uk/,WCAG2AAA
North Meols Medical Centre,http://www.beaconprimarycare.org.uk,WCAG2AAA
Eccleston Health Centre,http://www.crostonmedicalcentre.nhs.uk,WCAG2AAA
Liverpool House Surgery,http://www.liverpoolhousesurgery.nhs.uk/,WCAG2AAA
Bridgegate Medical Centre,http://www.bridgegatemedicalcentre.nhs.uk,WCAG2AAA
Harambee Surgery,http://www.harambeesurgery.co.uk,WCAG2AAA
Dr Moujaes & Dr Mannan,http://www.thesurgeryhaslingden.nhs.uk/,WCAG2AAA
Dr T H Mackenzie & Partners,http://haslingdenmedicalgrouppractice.co.uk,WCAG2AAA
Rossendale Valley Medical Practice,http://www.rossendalevalleymedicalpractice.co.uk,WCAG2AAA
Sedbergh Medical Practice,http://www.sedberghmp.nhs.uk/,WCAG2AAA
Maude Street Surgery,http://www.jamescochranepractice.co.uk,WCAG2AAA
ABBEY ROAD SURGERY,http://www.abbey-practice.co.uk,WCAG2AAA
Duke Street Surgery,http://dukestreetsurgery.net.uk,WCAG2AAA
Atkinson Health Centre Practice,http://www.atkinsonhealthcentrepractice.nhs.uk,WCAG2AAA
The Corner Surgery,http://www.thecornersurgery.nhs.uk,WCAG2AAA
St James' Medical Centre,http://www.stjamesmedical.co.uk/,WCAG2AAA
The Marshside Surgery,http://www.marshsidesurgery.nhs.uk/,WCAG2AAA
Burnett Edgar Medical Centre,http://www.burnettedgarmedicalcentre.nhs.uk/,WCAG2AAA
Churchtown Medical Centre,http://www.churchtownmedicalcentre.nhs.uk,WCAG2AAA
Ilex View Medical Practice,http://www.ilexviewmedicalpractice.nhs.uk,WCAG2AAA
Fairmore Medical Practice - Rawtenstall Branch,http://www.pwehealthcare.co.uk/,WCAG2AAA
Roe Lane Surgery,http://www.roelanesurgery.nhs.uk,WCAG2AAA
"Edgworth Medical Centre - DrLeach, Dr Rafferty & Dr Bakht",http://www.edgworthmedicalcentre.co.uk,WCAG2AAA
Norwood Surgery,http://www.norwoodsurgerysouthport.nhs.uk/,WCAG2AAA
Waterfoot Group Of Doctors,http://www.waterfootgroupofdoctors.co.uk/index.aspx,WCAG2AAA
St. Mark's Medical Centre,https://www.stmarksmc.nhs.uk,WCAG2AAA
Trinity Practice,http://www.trinitymedical.co.uk,WCAG2AAA
Christiana Hartley Medical Practice,http://www.christianahartleymedicalpractice.co.uk/,WCAG2AAA
Irwell Medical Practice,http://www.irwellmedicalpractice.nhs.uk/,WCAG2AAA
The Grange Surgery,http://www.thegrangesurgery.org.uk/,WCAG2AAA
The Family Surgery,http://www.thefamilysurgeryorpington.nhs.uk,WCAG2AAA
Garden City Medical Centre,http://www.gardencitymc.nhs.uk/,WCAG2AAA
Dr Hampson & Partners,http://www.greenmountmc.nhs.uk,WCAG2AAA
Central Dales Practice,https://www.centraldalespractice.nhs.uk,WCAG2AAA
Calder Community Practice,http://www.parkandcaldercommunitypractice.co.uk,WCAG2AAA
Todmorden Group Practice,http://www.todmordengrouppractice.nhs.uk,WCAG2AAA
Whitworth Medical Centre,http://www.whitworthmedicalcentre.nhs.uk,WCAG2AAA
HEALEY SURGERY,http://www.healeysurgery.co.uk/,WCAG2AAA
Mark Street Surgery,http://www.markstreetsurgery.co.uk,WCAG2AAA
The Croft Shifa Health Centre,http://www.drbabarandpartners.co.uk/,WCAG2AAA
Dr Sonal Sharma,http://www.inspiremedicalcentre.co.uk/,WCAG2AAA
Bradworthy Surgery,http://www.bradworthysurgery.nhs.uk,WCAG2AAA
Holsworthy Medical Centre,http://www.rubycountrymedicalgroup.co.uk,WCAG2AAA
Black Torrington Surgery,http://www.blakehousesurgery.co.uk/,WCAG2AAA
Castle Gardens Surgery,http://www.castlegardenssurgery.co.uk/,WCAG2AAA
TORRINGTON HEALTH CENTRE,http://www.torringtonhc.co.uk,WCAG2AAA
Neetside Surgery,http://www.neetsidesurgery.co.uk,WCAG2AAA
Old Stable Surgery,http://www.torringtonhc.co.uk,WCAG2AAA
Fremington Medical Centre,http://www.fremington.org,WCAG2AAA
Winkleigh Surgery,http://www.wallingbrook.co.uk,WCAG2AAA
Caen Medical Centre,http://www.caenmedicalcentre.nhs.uk,WCAG2AAA
Brannam Medical Centre,http://www.brannammedicalcentre.com,WCAG2AAA
Litchdon Medical Centre,http://www.litchdonmedicalcentre.co.uk,WCAG2AAA
Queen's Medical Centre,http://queensmc.com,WCAG2AAA
OKEHAMPTON MEDICAL CENTRE,http://www.okehamptonmedicalcentre.co.uk/,WCAG2AAA
Wallingbrook Health Group,http://www.wallingbrook.co.uk,WCAG2AAA
Launceston Medical Centre,http://www.launcestonmedicalcentre.co.uk,WCAG2AAA
North Tawton Medical Practice,http://www.bowmedicalpractice.co.uk/,WCAG2AAA
Carnewater Practice - Lewannick,http://www.carnewaterpractice.co.uk,WCAG2AAA
South Molton Medical Centre,http://www.southmoltonmedicalcentre.co.uk,WCAG2AAA
Bow Medical Practice,http://www.bowmedicalpractice.co.uk/,WCAG2AAA
Combe Coastal Practice,http://www.combecoastalpractice.co.uk,WCAG2AAA
New Valley Practice,http://newvalleypractice.co.uk,WCAG2AAA
Combe Coastal Practice - Combe Martin,http://www.combecoastalpractice.co.uk/,WCAG2AAA
Abbey Surgery,http://www.abbeysurgery.co.uk/,WCAG2AAA
Tavyside Health Centre,https://www.tavyside.org.uk,WCAG2AAA
Chagford Health Centre,http://www.chagfordhealthcentre.co.uk/,WCAG2AAA
Tintagel Medical Centre,http://www.bottreauxsurgery.co.uk/,WCAG2AAA
Cheriton Bishop Surgery,http://cheritonbishoppractice.co.uk,WCAG2AAA
Moretonhampstead Health Centre,http://www.moretonhampsteadhealthcentre.co.uk,WCAG2AAA
Dr A Garrod,http://www.churchfieldpractice.co.uk/,WCAG2AAA
Lynton Health Centre,http://www.lyntonhealthcentre.co.uk,WCAG2AAA
Vine House Health Centre,http://www.vinehouse.org,WCAG2AAA
Abbotswood Medical Centre,http://www.abbotswoodmc.co.uk,WCAG2AAA
Sheepcot Medical Centre,https://www.sheepcotmedicalcentre.co.uk,WCAG2AAA
North Approach Surgery,http://www.bridgewatersurgeries.nhs.uk/,WCAG2AAA
Kings Langley Surgery,http://www.klbsurgeries.co.uk,WCAG2AAA
Garston Medical Centre,https://www.garstonmedicalcentre.co.uk/,WCAG2AAA
Bricket Wood Surgery,http://www.verulammedicalgroup.co.uk,WCAG2AAA
Manor View Practice at Callowland,http://www.callowlandsurgery.co.uk,WCAG2AAA
Tudor Surgery,http://www.thetudorsurgery.co.uk,WCAG2AAA
Bennetts End Surgery ,http://www.besteam.co.uk,WCAG2AAA
Park Street Surgery,http://www.theredhousegroup.com,WCAG2AAA
Lincoln House Surgery,http://www.lincolnhousesurgery.co.uk,WCAG2AAA
The Elms Surgery/ Dr A Ahmad,http://www.theelmssurgery.co.uk,WCAG2AAA
Midway Surgery,http://www.midwaysurgery.co.uk,WCAG2AAA
SUTHERGREY HOUSE MEDICAL CENTRE,http://www.suthergrey.com,WCAG2AAA
Upton Road Surgery,http://www.uptonroadsurgery.nhs.uk,WCAG2AAA
Meadowell Centre,http://www.healthinclusionmatters.co.uk,WCAG2AAA
Dr. Corp And Partners,http://www.newroadsurgery.info,WCAG2AAA
Bridgewater Surgeries,http://www.bridgewatersurgeries.nhs.uk,WCAG2AAA
Fernville Surgery,http://fernvillesurgery.org/,WCAG2AAA
Boxmoor Doctors Surgery,http://www.parkwooddrivesurgery.nhs.uk,WCAG2AAA
Attenborough Surgery-Holywell Branch,https://www.attenboroughsurgery.co.uk/,WCAG2AAA
NEW ROAD SURGERY,http://www.newroadsurgery.info/,WCAG2AAA
Manor View Practice,http://www.manorviewpractice.co.uk,WCAG2AAA
The Maltings Surgery,http://www.maltingssurgery.co.uk,WCAG2AAA
The Red House,http://www.theredhousegroup.com,WCAG2AAA
Attenborough Surgery,http://www.attenboroughsurgery.co.uk,WCAG2AAA
Harvey Group Practice,http://www.harveyhousesurgery.co.uk,WCAG2AAA
PARKWOOD SURGERY,http://www.parkwoodsurgery.nhs.uk,WCAG2AAA
Grove Hill Medical Centre,http://www.grovehillmedicalcentre.nhs.uk/,WCAG2AAA
Lodge Surgery,http://www.lodgesurgery.co.uk,WCAG2AAA
Grange Street Surgery,http://www.grangestreetsurgery.co.uk/,WCAG2AAA
Parkbury House Surgery,http://www.parkburyhouse.nhs.uk,WCAG2AAA
Parkwood Surgery - Gadebridge,http://www.parkwooddrivesurgery.nhs.uk,WCAG2AAA
ARCHWAY SURGERY ,http://www.archwaysurgery.co.uk,WCAG2AAA
Verulam Medical Group,http://www.verulammedicalgroup.co.uk,WCAG2AAA
Lattimore Surgery,https://www.lattimoresurgery.co.uk,WCAG2AAA
Chorleywood Health Centre,http://www.chorleywood.org,WCAG2AAA
The Attenborough Surgery-Carpenders Park Branch,http://www.attenboroughsurgery.co.uk,WCAG2AAA
The Consulting Rooms,http://www.theconsultingroomssouthoxhey.co.uk,WCAG2AAA
Pathfinder Practice,http://www.pathfinderpractice.nhs.uk,WCAG2AAA
Gateways Gp Surgery,http://www.theredhousegroup.com,WCAG2AAA
Little Bushey Surgery,http://www.littlebusheysurgery.co.uk,WCAG2AAA
Bushey Surgery,http://www.schopwicksurgery.co.uk/,WCAG2AAA
"Health Centre, Redbourn",http://www.thehealthcentreredbourn.co.uk,WCAG2AAA
Eastbury Surgery,http://www.eastburysurgery.nhs.uk,WCAG2AAA
Schopwick Surgery,http://www.schopwicksurgery.co.uk/,WCAG2AAA
Jersey Farm Surgery,http://www.jerseyfarmsurgery.co.uk,WCAG2AAA
The Grove Medical Centre,http://www.grovemedicalcentre.co.uk,WCAG2AAA
The Manor Street Surgery,http://www.manorstreetsurgery.org,WCAG2AAA
The Carepoint Practice,http://www.carepointpractice.nhs.uk,WCAG2AAA
Elliott Hall Medical Ctr.,http://www.ehmc.co.uk/,WCAG2AAA
Berkhamsted Group Practice (Milton),http://www.berkhamstedgp.co.uk,WCAG2AAA
Harefield Practice,https://theharefieldpractice.co.uk,WCAG2AAA
Berkhamsted Group Practice (Boxwell),http://www.berkhamstedgp.co.uk,WCAG2AAA
Stanmore Park Surgery,http://www.stanmoremedicalcentre.co.uk,WCAG2AAA
Aspri Medical Centre,http://www.asprimedicalcentre.co.uk,WCAG2AAA
THE PINN MEDICAL CENTRE ,http://www.thepinn.co.uk,WCAG2AAA
WATLING MEDICAL CENTRE Stanmore,http://www.watlingmedicalcentre.co.uk/,WCAG2AAA
Gossoms End Surgery,http://www.gossomsendsurgery.co.uk/,WCAG2AAA
Enderley Road Medical Centre,http://www.enderley.nhs.uk,WCAG2AAA
Dr A Chafer And Partners,http://www.davenportsurgery.co.uk/,WCAG2AAA
Mulberry Medical Practice - Willow,http://www.mulberrymedical.nhs.uk/,WCAG2AAA
Gladstone Surgery,http://www.gladstonesurgery.co.uk,WCAG2AAA
Dr Firth And Partners,http://www.newsurgerychesham.nhs.uk,WCAG2AAA
THE ELMS MEDICAL PRACTICE,http://www.elmsmedicalpractice.co.uk,WCAG2AAA
Savita Medical Centre (Spencer Road),http://www.savitamedicalcentre.co.uk/,WCAG2AAA
