"code","message","type","context","selector"
"WCAG2AAA.Principle1.Guideline1_4.1_4_6.G17.Abs","This element is absolutely positioned and the background color can not be determined. Ensure the contrast ratio between the text and all covered parts of the background are at least 7:1.","warning","<span class=\"H2-C0\"> Mundesley.medicalcentre@nhs.ne...</span>","#txt_452 > p:nth-child(10) > span:nth-child(2)"
"WCAG2AAA.Principle1.Guideline1_4.1_4_6.G18.Abs","This element is absolutely positioned and the background color can not be determined. Ensure the contrast ratio between the text and all covered parts of the background are at least 4.5:1.","warning","<span class=\"H2-C\">Fax:</span>","#txt_452 > p:nth-child(11) > span:nth-child(1)"
"WCAG2AAA.Principle1.Guideline1_4.1_4_6.G17.Abs","This element is absolutely positioned and the background color can not be determined. Ensure the contrast ratio between the text and all covered parts of the background are at least 7:1.","warning","<span class=\"H2-C0\"> 01263 724508</span>","#txt_452 > p:nth-child(11) > span:nth-child(2)"
"WCAG2AAA.Principle1.Guideline1_1.1_1_1.H67.2","Img element is marked so that it is ignored by Assistive Technology.","warning","<img src=\"wpimages/wpae16d4a9_0f.jpg\" width=\"360\" height=\"140\" border=\"0\" id=\"pic_30\" name=\"pic_30\" title=\"\" alt=\"\">","#pic_30"
"WCAG2AAA.Principle1.Guideline1_1.1_1_1.G73,G74","If this image cannot be fully described in a short text alternative, ensure a long text alternative is also available, such as in the body text or through a link.","notice","<img src=\"wpimages/wpae16d4a9_0f.jpg\" width=\"360\" height=\"140\" border=\"0\" id=\"pic_30\" name=\"pic_30\" title=\"\" alt=\"\">","#pic_30"
"WCAG2AAA.Principle1.Guideline1_4.1_4_6.G18.Abs","This element is absolutely positioned and the background color can not be determined. Ensure the contrast ratio between the text and all covered parts of the background are at least 4.5:1.","warning","<span class=\"H2-C\">Address:</span>","#txt_451 > p:nth-child(1) > span"
"WCAG2AAA.Principle1.Guideline1_4.1_4_6.G17.Abs","This element is absolutely positioned and the background color can not be determined. Ensure the contrast ratio between the text and all covered parts of the background are at least 7:1.","warning","<span class=\"H2-C0\">Bacton Surgery,</span>","#txt_451 > p:nth-child(2) > span"
"WCAG2AAA.Principle1.Guideline1_4.1_4_6.G17.Abs","This element is absolutely positioned and the background color can not be determined. Ensure the contrast ratio between the text and all covered parts of the background are at least 7:1.","warning","<span class=\"H2-C0\">Camperdown,</span>","#txt_451 > p:nth-child(3) > span"
"WCAG2AAA.Principle1.Guideline1_4.1_4_6.G17.Abs","This element is absolutely positioned and the background color can not be determined. Ensure the contrast ratio between the text and all covered parts of the background are at least 7:1.","warning","<span class=\"H2-C0\">Coast Road, </span>","#txt_451 > p:nth-child(4) > span"
"WCAG2AAA.Principle1.Guideline1_4.1_4_6.G17.Abs","This element is absolutely positioned and the background color can not be determined. Ensure the contrast ratio between the text and all covered parts of the background are at least 7:1.","warning","<span class=\"H2-C0\">Bacton, </span>","#txt_451 > p:nth-child(5) > span"
"WCAG2AAA.Principle1.Guideline1_4.1_4_6.G17.Abs","This element is absolutely positioned and the background color can not be determined. Ensure the contrast ratio between the text and all covered parts of the background are at least 7:1.","warning","<span class=\"H2-C0\">Norwich, </span>","#txt_451 > p:nth-child(6) > span"
"WCAG2AAA.Principle1.Guideline1_4.1_4_6.G17.Abs","This element is absolutely positioned and the background color can not be determined. Ensure the contrast ratio between the text and all covered parts of the background are at least 7:1.","warning","<span class=\"H2-C0\">NR12 0EW</span>","#txt_451 > p:nth-child(7) > span"
"WCAG2AAA.Principle1.Guideline1_4.1_4_6.G18.Abs","This element is absolutely positioned and the background color can not be determined. Ensure the contrast ratio between the text and all covered parts of the background are at least 4.5:1.","warning","<span class=\"H2-C\">Appointments and enquiries:</span>","#txt_451 > p:nth-child(9) > span"
"WCAG2AAA.Principle1.Guideline1_4.1_4_6.G18.Abs","This element is absolutely positioned and the background color can not be determined. Ensure the contrast ratio between the text and all covered parts of the background are at least 4.5:1.","warning","<span class=\"H2-C\">Telephone:</span>","#txt_451 > p:nth-child(10) > span:nth-child(1)"
"WCAG2AAA.Principle1.Guideline1_4.1_4_6.G17.Abs","This element is absolutely positioned and the background color can not be determined. Ensure the contrast ratio between the text and all covered parts of the background are at least 7:1.","warning","<span class=\"H2-C0\"> &nbsp;01263 724500</span>","#txt_451 > p:nth-child(10) > span:nth-child(2)"
"WCAG2AAA.Principle1.Guideline1_4.1_4_6.G18.Abs","This element is absolutely positioned and the background color can not be determined. Ensure the contrast ratio between the text and all covered parts of the background are at least 4.5:1.","warning","<span class=\"H2-C\">Email:</span>","#txt_451 > p:nth-child(11) > span:nth-child(1)"
"WCAG2AAA.Principle1.Guideline1_4.1_4_6.G17.Abs","This element is absolutely positioned and the background color can not be determined. Ensure the contrast ratio between the text and all covered parts of the background are at least 7:1.","warning","<span class=\"H2-C0\"> Mundesley.medicalcentre@nhs.ne...</span>","#txt_451 > p:nth-child(11) > span:nth-child(2)"
"WCAG2AAA.Principle1.Guideline1_4.1_4_6.G18.Abs","This element is absolutely positioned and the background color can not be determined. Ensure the contrast ratio between the text and all covered parts of the background are at least 4.5:1.","warning","<span class=\"Normal-C3\">Branch Surgery - Bacton</span>","#txt_528 > p > span:nth-child(1)"
"WCAG2AAA.Principle1.Guideline1_4.1_4_6.G18.Abs","This element is absolutely positioned and the background color can not be determined. Ensure the contrast ratio between the text and all covered parts of the background are at least 4.5:1.","warning","<span class=\"Normal-C4\"> Surgery </span>","#txt_528 > p > span:nth-child(2)"
"WCAG2AAA.Principle1.Guideline1_1.1_1_1.H67.2","Img element is marked so that it is ignored by Assistive Technology.","warning","<img src=\"wpimages/wp56287340.png\" width=\"213\" height=\"276\" border=\"0\" id=\"meta_56\" name=\"meta_56\" title=\"\" alt=\"\" onload=\"OnLoadPngFix()\">","#meta_56"
"WCAG2AAA.Principle1.Guideline1_1.1_1_1.G73,G74","If this image cannot be fully described in a short text alternative, ensure a long text alternative is also available, such as in the body text or through a link.","notice","<img src=\"wpimages/wp56287340.png\" width=\"213\" height=\"276\" border=\"0\" id=\"meta_56\" name=\"meta_56\" title=\"\" alt=\"\" onload=\"OnLoadPngFix()\">","#meta_56"
"WCAG2AAA.Principle1.Guideline1_4.1_4_6.G18.Abs","This element is absolutely positioned and the background color can not be determined. Ensure the contrast ratio between the text and all covered parts of the background are at least 4.5:1.","warning","<span class=\"Normal-C3\">Mundesley Medical Centre</span>","#txt_554 > p:nth-child(1) > span"
"WCAG2AAA.Principle1.Guideline1_1.1_1_1.H67.2","Img element is marked so that it is ignored by Assistive Technology.","warning","<img src=\"wpimages/wpa60526ce_0f.jpg\" width=\"797\" height=\"563\" border=\"0\" id=\"pic_54\" name=\"pic_54\" title=\"\" alt=\"\">","#pic_54"
"WCAG2AAA.Principle1.Guideline1_1.1_1_1.G73,G74","If this image cannot be fully described in a short text alternative, ensure a long text alternative is also available, such as in the body text or through a link.","notice","<img src=\"wpimages/wpa60526ce_0f.jpg\" width=\"797\" height=\"563\" border=\"0\" id=\"pic_54\" name=\"pic_54\" title=\"\" alt=\"\">","#pic_54"
"WCAG2AAA.Principle1.Guideline1_4.1_4_6.G18.Abs","This element is absolutely positioned and the background color can not be determined. Ensure the contrast ratio between the text and all covered parts of the background are at least 4.5:1.","warning","<span class=\"Normal-C3\">Appointment System:</span>","#txt_563 > p:nth-child(1) > span"
"WCAG2AAA.Principle1.Guideline1_4.1_4_6.G17.Abs","This element is absolutely positioned and the background color can not be determined. Ensure the contrast ratio between the text and all covered parts of the background are at least 7:1.","warning","<span class=\"H2-C0\">Please see our leaflet for more...</span>","#txt_563 > p:nth-child(3) > span"
"WCAG2AAA.Principle1.Guideline1_4.1_4_6.G18.Abs","This element is absolutely positioned and the background color can not be determined. Ensure the contrast ratio between the text and all covered parts of the background are at least 4.5:1.","warning","<a href=\"Appointment Changes lealfet 2018.pdf\">Appointment Changes Leaflet</a>","#txt_563 > p:nth-child(5) > span > a"
"WCAG2AAA.Principle2.Guideline2_4.2_4_9.H30","Check that text of the link describes the purpose of the link.","notice","<a href=\"Appointment Changes lealfet 2018.pdf\">Appointment Changes Leaflet</a>","#txt_563 > p:nth-child(5) > span > a"
"WCAG2AAA.Principle1.Guideline1_1.1_1_1.H67.2","Img element is marked so that it is ignored by Assistive Technology.","warning","<img src=\"wpimages/wp7cc6ea0f.png\" width=\"214\" height=\"2\" border=\"0\" id=\"crv_15\" name=\"crv_15\" title=\"\" alt=\"\" onload=\"OnLoadPngFix()\">","#crv_15"
"WCAG2AAA.Principle1.Guideline1_1.1_1_1.G73,G74","If this image cannot be fully described in a short text alternative, ensure a long text alternative is also available, such as in the body text or through a link.","notice","<img src=\"wpimages/wp7cc6ea0f.png\" width=\"214\" height=\"2\" border=\"0\" id=\"crv_15\" name=\"crv_15\" title=\"\" alt=\"\" onload=\"OnLoadPngFix()\">","#crv_15"
"WCAG2AAA.Principle1.Guideline1_1.1_1_1.H67.2","Img element is marked so that it is ignored by Assistive Technology.","warning","<img src=\"wpimages/wp1117ca65.png\" width=\"216\" height=\"278\" border=\"0\" id=\"crv_17\" name=\"crv_17\" title=\"\" alt=\"\" onload=\"OnLoadPngFix()\">","#crv_17"
"WCAG2AAA.Principle1.Guideline1_1.1_1_1.G73,G74","If this image cannot be fully described in a short text alternative, ensure a long text alternative is also available, such as in the body text or through a link.","notice","<img src=\"wpimages/wp1117ca65.png\" width=\"216\" height=\"278\" border=\"0\" id=\"crv_17\" name=\"crv_17\" title=\"\" alt=\"\" onload=\"OnLoadPngFix()\">","#crv_17"
